#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
chebi:"CHEBI:28304"	uniprotkb:P97629	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Lnpep"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P08934	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Kng1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q5XIE8	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Itm2b"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q63416	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Itih3"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P18614	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Itga1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q6AYF9	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Irgc"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P12336	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Slc2a2"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P06866	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Hp"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:O35799	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Hfe"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P31392	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Gpr182"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q68FP1	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Gsn"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P23377	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Furin"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P04937	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"FN1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P02680	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Fgg"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:M0RBP3	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"NXPE1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P14480	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"FGB"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P06399	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"FGA"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:O88182	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Fgf18"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q9QX79	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Fetub"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P13599	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Fcgrt"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P06494	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Erbb2"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P97675	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Enpp3"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q924C3	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Enpp1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P04764	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"ENO1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:P42893	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Ece1"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q62904	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Hsd17b7"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q5M875	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Hsd17b13"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
chebi:"CHEBI:28304"	uniprotkb:Q6P7R8	matrixdb:GAG_1	-	matrixdb:Heparin(short label)	uniprotkb:"Hsd17b12"(gene name)	psi-mi:"MI:0400"("affinity technology")	Ori A et al.(2011)	pubmed:21454685|imex:IM-25784	-	taxid:10116(Rattus norvegicus)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:A0JPN2__B2GUY2__...__Q9Z2H4_21454685_matrixdb_1|intact:EBI-15184828|imex:IM-25784-1	-	psi-mi:"MI:1060"(spoke expansion)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Supplemental Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0102"(sequence tag identification)	psi-mi:"MI:0102"(sequence tag identification)
